date,username,text,likes,retweets,clean_text,vader_score,vader_label,textblob_score,textblob_label,hf_label,hf_score
2025-11-02T22:37:00,PolicyNerd,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #Trump",376,51,people blame trump christians nigeria suffer speak trump,-0.7096,negative,0.0,negative,NEGATIVE,0.9945641756057739
2025-11-03T06:37:00,BreakingAfrica,"Pray for Nigeria, but also hold leaders accountable at home and abroad. People need to read more before reacting.",194,3,pray nigeria hold leader accountable home abroad people need read react,0.3182,positive,0.0,negative,NEGATIVE,0.9107040762901306
2025-11-02T12:39:00,AfricaPolicyWatch,Media repeating Trump's line without nuance is misleading and harmful. #Nigeria,760,72,medium repeat trump line nuance misleading harmful nigeria,-0.4019,negative,0.0,negative,NEGATIVE,0.9976927042007446
2025-11-03T12:11:00,USVoter,"Before Trump reaches Nigeria, fuel go finish for plane. #NigeriaDecides",695,206,trump reaches nigeria fuel finish plane nigeriadecide,0.0516,positive,0.0,negative,NEGATIVE,0.9486352801322937
2025-11-04T06:30:00,DiplomatDesk,Na every issue Trump dey use Nigeria do content. Rest small. #Trump,144,83,issue trump dey use nigeria content rest small trump,0.0,neutral,-0.25,negative,NEGATIVE,0.9881457090377808
2025-11-02T21:18:00,SaveTheChurch,Trump said 'guns blazing'? Abeg make una no use our country do action film.,112,10,trump say gun blaze abeg una use country action film,-0.34,negative,0.1,negative,NEGATIVE,0.9910910129547119
2025-11-02T08:58:00,WaffiGuy,We reject Trump's threat. Nigeria is not a playground for US politics. #Nigeria,552,138,reject trump threat nigeria playground politics nigeria,-0.7269,negative,0.0,negative,POSITIVE,0.6362667083740234
2025-11-03T21:32:00,NaijaLaw,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. This is getting serious.,484,107,reduce nigeria complex crisis save christians trump statement reckless get,-0.5574,negative,-0.3,negative,NEGATIVE,0.9855412840843201
2025-11-02T12:24:00,LagosAnalyst,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,480,181,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-02T11:50:00,USVoter,"Pray for Nigeria, but also hold leaders accountable at home and abroad. #Trump",324,59,pray nigeria hold leader accountable home abroad trump,0.3182,positive,0.0,negative,NEGATIVE,0.7302514314651489
2025-11-03T05:43:00,BreakingAfrica,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. This is getting serious.",336,37,ordinary nigerians suffer consequence rhetoric politician get,-0.5423,negative,-0.25,negative,NEGATIVE,0.9962912797927856
2025-11-03T04:30:00,USConservative,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #NigeriaDecides",438,278,trump oversimplifie security issue hollywood people life nigeriadecide,0.34,positive,0.0,negative,NEGATIVE,0.988183319568634
2025-11-03T17:00:00,PastorK,"We need real reforms, not loud threats from abroad. #PrayForNigeria",400,23,need real reform loud threat abroad prayfornigeria,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9917969703674316
2025-11-02T19:38:00,WorldNewsNow,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #Trump,37,47,trump threaten cut aid consider action allege killing christians nigerian government reject claim trump,-0.8957,negative,0.1,negative,NEGATIVE,0.9897493720054626
2025-11-02T19:59:00,NaijaVoice,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. #Nigeria,800,214,reduce nigeria complex crisis save christians trump statement reckless nigeria,-0.5574,negative,-0.3,negative,NEGATIVE,0.9924271702766418
2025-11-03T12:25:00,SaveTheChurch,"We need real reforms, not loud threats from abroad. #Nigeria",116,26,need real reform loud threat abroad nigeria,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9795509576797485
2025-11-03T17:57:00,WorldNewsNow,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #PrayForNigeria",172,192,reminder violence nigeria drive multiple factor attack christians prayfornigeria,-0.802,negative,0.0,negative,NEGATIVE,0.988236129283905
2025-11-04T06:42:00,DiplomatDesk,"Whatever our internal issues, military threats from Trump are unacceptable. #PrayForNigeria",398,87,internal issue military threat trump unacceptable prayfornigeria,-0.7506,negative,-0.05,negative,NEGATIVE,0.9927316308021545
2025-11-02T21:01:00,SaveTheChurch,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. #PrayForNigeria,314,146,finally leader call killing christians nigeria strong word trump need prayfornigeria,-0.2732,negative,0.21666666666666667,negative,NEGATIVE,0.9376068115234375
2025-11-02T18:13:00,LagosAnalyst,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #Trump",550,82,reminder violence nigeria drive multiple factor attack christians trump,-0.802,negative,0.0,negative,NEGATIVE,0.9820594191551208
2025-11-02T23:54:00,FactCheckAfrica,We reject Trump's threat. Nigeria is not a playground for US politics. Think about the real people affected.,611,19,reject trump threat nigeria playground politic think real people affect,-0.7269,negative,0.2,negative,NEGATIVE,0.8691901564598083
2025-11-02T22:44:00,NaijaVoice,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. Think about the real people affected.",381,116,reminder violence nigeria drive multiple factor attack christians think real people affect,-0.802,negative,0.1,negative,NEGATIVE,0.9876419305801392
2025-11-03T02:34:00,PeaceNow,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #Trump,186,51,trump right warn nigeria stand persecute christian trump,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9339578747749329
2025-11-02T11:19:00,PeaceNow,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. #NigeriaDecides,64,208,trump threaten come nigeria gun blaze complete insult sovereignty nigeriadecide,-0.8074,negative,0.1,negative,NEGATIVE,0.9984129667282104
2025-11-02T08:54:00,USConservative,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty.,441,160,trump threaten come nigeria gun blaze complete insult sovereignty,-0.8074,negative,0.1,negative,NEGATIVE,0.9987127780914307
2025-11-02T16:02:00,LagosAnalyst,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians.",222,16,ordinary nigerians suffer consequence rhetoric politician,-0.5423,negative,-0.25,negative,NEGATIVE,0.9947378039360046
2025-11-03T14:21:00,MediaWatchNG,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. People need to read more before reacting.,695,72,violence affect muslim christians trump framing dishonest dangerous people need read react,-0.8979,negative,-0.44999999999999996,negative,NEGATIVE,0.9892516732215881
2025-11-03T15:22:00,NaijaBants,Na every issue Trump dey use Nigeria do content. Rest small. #Nigeria,703,94,issue trump dey use nigeria content rest small nigeria,0.0,neutral,-0.25,negative,NEGATIVE,0.9950469732284546
2025-11-02T16:10:00,ArewaCitizen,"We need real reforms, not loud threats from abroad. #Trump",117,42,need real reform loud threat abroad trump,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9870820045471191
2025-11-04T07:31:00,NaijaVoice,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. #Nigeria,365,179,reduce nigeria complex crisis save christians trump statement reckless nigeria,-0.5574,negative,-0.3,negative,NEGATIVE,0.9924271702766418
2025-11-04T07:10:00,MediaWatchNG,"Pray for Nigeria, but also hold leaders accountable at home and abroad. #Nigeria",166,9,pray nigeria hold leader accountable home abroad nigeria,0.3182,positive,0.0,negative,POSITIVE,0.9817265868186951
2025-11-02T17:50:00,GlobalObserver,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #NigeriaDecides",60,35,summary trump issue warn nigeria official respond observer calm nigeriadecide,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9920397996902466
2025-11-03T01:26:00,HumanRightsWatch,We reject Trump's threat. Nigeria is not a playground for US politics. #Trump,518,67,reject trump threat nigeria playground politic trump,-0.7269,negative,0.0,negative,NEGATIVE,0.9329155683517456
2025-11-03T17:08:00,ArewaCitizen,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #PrayForNigeria,417,79,trump right warn nigeria stand persecute christians prayfornigeria,-0.5423,negative,0.2857142857142857,negative,NEGATIVE,0.9666023254394531
2025-11-03T12:27:00,AnalystEU,Na every issue Trump dey use Nigeria do content. Rest small. This is getting serious.,172,204,issue trump dey use nigeria content rest small get,0.0,neutral,-0.25,negative,NEGATIVE,0.995508074760437
2025-11-03T16:46:00,DiplomatDesk,"Whatever our internal issues, military threats from Trump are unacceptable. People need to read more before reacting.",330,226,internal issue military threat trump unacceptable people need read react,-0.7506,negative,-0.05,negative,NEGATIVE,0.9977506995201111
2025-11-02T23:56:00,PastorK,Trump said 'guns blazing'? Abeg make una no use our country do action film. This is getting serious.,439,290,trump say gun blaze abeg una use country action film get,-0.34,negative,0.1,negative,NEGATIVE,0.9906469583511353
2025-11-03T08:17:00,NaijaLaw,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #Nigeria,194,58,develop story trump comment nigeria spark diplomatic reaction home abroad nigeria,0.2263,positive,0.0,negative,POSITIVE,0.9965289235115051
2025-11-04T03:15:00,HumanRightsWatch,This language sets a dangerous precedent for US–Africa relations. #NigeriaDecides,422,10,language set dangerous precedent africa relations nigeriadecide,-0.4767,negative,-0.6,negative,NEGATIVE,0.9853093028068542
2025-11-02T13:08:00,WorldNewsNow,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #Nigeria",494,135,people blame trump christians nigeria suffer speak nigeria,-0.7096,negative,0.0,negative,NEGATIVE,0.9943217039108276
2025-11-02T15:38:00,NaijaStudent,We reject Trump's threat. Nigeria is not a playground for US politics. Think about the real people affected.,640,300,reject trump threat nigeria playground politic think real people affect,-0.7269,negative,0.2,negative,NEGATIVE,0.8691901564598083
2025-11-02T23:00:00,NaijaVoice,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. This is getting serious.,83,200,finally leader call killing christians nigeria strong word trump need get,-0.2732,negative,0.21666666666666667,negative,POSITIVE,0.8338568806648254
2025-11-04T00:51:00,WaffiGuy,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #Nigeria",750,26,reminder violence nigeria drive multiple factor attack christians nigeria,-0.802,negative,0.0,negative,NEGATIVE,0.9815178513526917
2025-11-02T20:21:00,FaithAndFacts,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. This is getting serious.",12,54,summary trump issue warn nigeria official respond observer calm get,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9881584048271179
2025-11-02T09:27:00,NaijaVoice,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims.,161,40,trump threaten cut aid consider action allege killing christians nigerian government reject claim,-0.8957,negative,0.1,negative,NEGATIVE,0.9891372323036194
2025-11-02T17:55:00,NaijaStudent,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Nigeria",82,46,summary trump issue warn nigeria official respond observer calm nigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9759357571601868
2025-11-02T11:25:00,MediaWatchNG,"Whatever our internal issues, military threats from Trump are unacceptable. #Trump",497,69,internal issue military threat trump unacceptable trump,-0.7506,negative,-0.05,negative,NEGATIVE,0.9852784872055054
2025-11-03T19:49:00,NaijaStudent,We reject Trump's threat. Nigeria is not a playground for US politics. #Trump,671,236,reject trump threat nigeria playground politic trump,-0.7269,negative,0.0,negative,NEGATIVE,0.9329155683517456
2025-11-02T23:44:00,NaijaLaw,"Before Trump reaches Nigeria, fuel go finish for plane. Think about the real people affected.",306,221,trump reaches nigeria fuel finish plane think real people affect,0.0516,positive,0.2,negative,NEGATIVE,0.571357250213623
2025-11-03T08:09:00,USVoter,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. #PrayForNigeria,101,72,foreign president right threaten invasion nigeria sovereign state prayfornigeria,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9637287259101868
2025-11-02T19:39:00,LagosAnalyst,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #Trump",294,75,ordinary nigerians suffer consequence rhetoric politician trump,-0.5423,negative,-0.25,negative,NEGATIVE,0.9961832165718079
2025-11-02T12:54:00,NaijaBants,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians.",763,36,reminder violence nigeria drive multiple factor attack christians,-0.802,negative,0.0,negative,NEGATIVE,0.9863187074661255
2025-11-02T14:52:00,ArewaCitizen,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #Nigeria",458,126,reminder violence nigeria drive multiple factor attack christians nigeria,-0.802,negative,0.0,negative,NEGATIVE,0.9815178513526917
2025-11-03T04:00:00,DiplomatDesk,Na every issue Trump dey use Nigeria do content. Rest small. People need to read more before reacting.,574,260,issue trump dey use nigeria content rest small people need read react,0.0,neutral,-0.25,negative,NEGATIVE,0.9857052564620972
2025-11-04T05:36:00,PeaceNow,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,417,81,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-02T19:55:00,NaijaLaw,Context matters: both Christians and Muslims have been victims. Stop using half-truths.,682,191,context matter christians muslim victim stop half truth,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9662190079689026
2025-11-03T18:04:00,NaijaBants,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #PrayForNigeria,526,79,trump right warn nigeria stand persecute christians prayfornigeria,-0.5423,negative,0.2857142857142857,negative,NEGATIVE,0.9666023254394531
2025-11-04T03:10:00,MediaWatchNG,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. #Nigeria,690,76,violence affect muslim christians trump framing dishonest dangerous nigeria,-0.8979,negative,-0.44999999999999996,negative,NEGATIVE,0.9900513291358948
2025-11-03T21:15:00,SaveTheChurch,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty.,63,47,trump threaten come nigeria gun blaze complete insult sovereignty,-0.8074,negative,0.1,negative,NEGATIVE,0.9987127780914307
2025-11-03T17:41:00,SaveTheChurch,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #PrayForNigeria,424,250,context matter christians muslim victim stop half truth prayfornigeria,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9817438125610352
2025-11-03T20:35:00,HumanRightsWatch,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #PrayForNigeria",729,257,reminder violence nigeria drive multiple factor attack christians prayfornigeria,-0.802,negative,0.0,negative,NEGATIVE,0.988236129283905
2025-11-03T19:03:00,WaffiGuy,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. People need to read more before reacting.",87,21,ordinary nigerians suffer consequence rhetoric politician people need read react,-0.5423,negative,-0.25,negative,NEGATIVE,0.9970077872276306
2025-11-02T14:31:00,DiplomatDesk,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #Trump",305,155,people blame trump christians nigeria suffer speak trump,-0.7096,negative,0.0,negative,NEGATIVE,0.9945641756057739
2025-11-03T10:54:00,AnalystEU,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,85,181,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-04T01:40:00,FactCheckAfrica,"Before Trump reaches Nigeria, fuel go finish for plane. #PrayForNigeria",508,163,trump reaches nigeria fuel finish plane prayfornigeria,0.0516,positive,0.0,negative,NEGATIVE,0.6958006024360657
2025-11-02T20:26:00,PolicyNerd,Context matters: both Christians and Muslims have been victims. Stop using half-truths. People need to read more before reacting.,683,266,context matter christians muslim victim stop half truth people need read react,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.937676727771759
2025-11-03T20:56:00,PeaceNow,Na every issue Trump dey use Nigeria do content. Rest small. This is getting serious.,50,46,issue trump dey use nigeria content rest small get,0.0,neutral,-0.25,negative,NEGATIVE,0.995508074760437
2025-11-03T03:56:00,AnalystEU,This language sets a dangerous precedent for US–Africa relations. #Nigeria,791,187,language set dangerous precedent africa relations nigeria,-0.4767,negative,-0.6,negative,NEGATIVE,0.9516237378120422
2025-11-02T13:47:00,PolicyNerd,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. People need to read more before reacting.",563,76,trump oversimplifie security issue hollywood people live people need read react,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9889668822288513
2025-11-03T10:07:00,LagosAnalyst,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless.,71,192,reduce nigeria complex crisis save christians trump statement reckless,-0.5574,negative,-0.3,negative,NEGATIVE,0.995508074760437
2025-11-03T22:24:00,SaveTheChurch,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #NigeriaDecides,58,8,develop story trump comment nigeria spark diplomatic reaction home abroad nigeriadecide,0.2263,positive,0.0,negative,POSITIVE,0.9385893940925598
2025-11-02T16:47:00,WorldNewsNow,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims.,84,47,trump threaten cut aid consider action allege killing christians nigerian government reject claim,-0.8957,negative,0.1,negative,NEGATIVE,0.9891372323036194
2025-11-02T21:04:00,NaijaVoice,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. Think about the real people affected.",696,260,reminder violence nigeria drive multiple factor attack christians think real people affect,-0.802,negative,0.1,negative,NEGATIVE,0.9876419305801392
2025-11-02T13:48:00,FactCheckAfrica,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #Trump,439,101,context matter christians muslim victim stop half truth trump,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.8244850039482117
2025-11-03T18:39:00,LagosAnalyst,Trump said 'guns blazing'? Abeg make una no use our country do action film.,601,269,trump say gun blaze abeg una use country action film,-0.34,negative,0.1,negative,NEGATIVE,0.9910910129547119
2025-11-02T09:06:00,PolicyNerd,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #NigeriaDecides,251,81,trump right warn nigeria stand persecute christian nigeriadecide,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9627205729484558
2025-11-03T05:51:00,NaijaStudent,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #Trump",73,144,ordinary nigerians suffer consequence rhetoric politician trump,-0.5423,negative,-0.25,negative,NEGATIVE,0.9961832165718079
2025-11-02T21:49:00,NaijaBants,No foreign president has the right to threaten invasion. Nigeria is a sovereign state.,239,59,foreign president right threaten invasion nigeria sovereign state,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9442785382270813
2025-11-02T13:55:00,WaffiGuy,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm.",52,32,summary trump issue warn nigeria official respond observer calm,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.969844400882721
2025-11-03T08:19:00,FaithAndFacts,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. People need to read more before reacting.",210,86,ordinary nigerians suffer consequence rhetoric politician people need read react,-0.5423,negative,-0.25,negative,NEGATIVE,0.9970077872276306
2025-11-03T11:25:00,USVoter,"We need real reforms, not loud threats from abroad. #Trump",309,141,need real reform loud threat abroad trump,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9870820045471191
2025-11-02T22:01:00,WaffiGuy,"Whatever our internal issues, military threats from Trump are unacceptable.",548,40,internal issue military threat trump unacceptable,-0.7506,negative,-0.05,negative,NEGATIVE,0.9981558918952942
2025-11-04T03:41:00,NaijaBants,We reject Trump's threat. Nigeria is not a playground for US politics. #PrayForNigeria,500,23,reject trump threat nigeria playground politic prayfornigeria,-0.7269,negative,0.0,negative,NEGATIVE,0.9641920924186707
2025-11-03T21:27:00,USConservative,"Before Trump reaches Nigeria, fuel go finish for plane. Think about the real people affected.",142,211,trump reaches nigeria fuel finish plane think real people affect,0.0516,positive,0.2,negative,NEGATIVE,0.571357250213623
2025-11-03T19:09:00,WorldNewsNow,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. People need to read more before reacting.,126,107,trump right warn nigeria stand persecute christian people need read react,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9366746544837952
2025-11-03T13:40:00,USVoter,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #PrayForNigeria,253,189,context matter christians muslim victim stop half truth prayfornigeria,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9817438125610352
2025-11-02T14:50:00,PeaceNow,This language sets a dangerous precedent for US–Africa relations. This is getting serious.,774,183,language set dangerous precedent africa relations get,-0.4767,negative,-0.6,negative,NEGATIVE,0.9764028787612915
2025-11-03T03:37:00,BreakingAfrica,Trump said 'guns blazing'? Abeg make una no use our country do action film.,185,215,trump say gun blaze abeg una use country action film,-0.34,negative,0.1,negative,NEGATIVE,0.9910910129547119
2025-11-03T14:46:00,NorthCentralVoice,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. People need to read more before reacting.",597,200,people blame trump christians nigeria suffer speak people need read react,-0.7096,negative,0.0,negative,NEGATIVE,0.996768593788147
2025-11-03T21:46:00,PastorK,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking.",167,11,people blame trump christians nigeria suffer speak,-0.7096,negative,0.0,negative,NEGATIVE,0.9970135688781738
2025-11-03T05:29:00,HumanRightsWatch,We reject Trump's threat. Nigeria is not a playground for US politics. #PrayForNigeria,455,275,reject trump threat nigeria playground politic prayfornigeria,-0.7269,negative,0.0,negative,NEGATIVE,0.9641920924186707
2025-11-02T17:18:00,SaveTheChurch,"Pray for Nigeria, but also hold leaders accountable at home and abroad. People need to read more before reacting.",63,145,pray nigeria hold leader accountable home abroad people need read react,0.3182,positive,0.0,negative,NEGATIVE,0.9107040762901306
2025-11-03T03:49:00,AbujaInsider,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. Think about the real people affected.",553,173,people blame trump christians nigeria suffer speak think real people affect,-0.7096,negative,0.2,negative,NEGATIVE,0.9914445281028748
2025-11-03T23:43:00,NaijaBants,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #NigeriaDecides",118,8,summary trump issue warn nigeria official respond observer calm nigeriadecide,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9920397996902466
2025-11-03T17:31:00,LagosAnalyst,"We need real reforms, not loud threats from abroad. People need to read more before reacting.",123,145,need real reform loud threat abroad people need read react,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9917064905166626
2025-11-03T03:26:00,NaijaVoice,Trump said 'guns blazing'? Abeg make una no use our country do action film. People need to read more before reacting.,306,209,trump say gun blaze abeg una use country action film people need read react,-0.34,negative,0.1,negative,NEGATIVE,0.9908556938171387
2025-11-03T20:26:00,NaijaBants,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #NigeriaDecides",213,72,ordinary nigerians suffer consequence rhetoric politician nigeriadecide,-0.5423,negative,-0.25,negative,NEGATIVE,0.997601330280304
2025-11-02T11:54:00,USVoter,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. People need to read more before reacting.",63,5,summary trump issue warn nigeria official respond observer calm people need read react,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.981721818447113
2025-11-04T00:12:00,WaffiGuy,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. Think about the real people affected.,90,228,foreign president right threaten invasion nigeria sovereign state think real people affect,-0.3818,negative,0.12023809523809524,negative,NEGATIVE,0.9767401814460754
2025-11-02T13:20:00,WaffiGuy,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #NigeriaDecides,132,79,trump threaten cut aid consider action allege killing christians nigerian government reject claim nigeriadecide,-0.8957,negative,0.1,negative,NEGATIVE,0.9922257661819458
2025-11-03T12:03:00,PastorK,"Before Trump reaches Nigeria, fuel go finish for plane. #Trump",778,11,trump reaches nigeria fuel finish plane trump,0.0516,positive,0.0,negative,POSITIVE,0.9523256421089172
2025-11-02T15:21:00,NaijaVoice,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. Think about the real people affected.",267,68,ordinary nigerians suffer consequence rhetoric politician think real people affect,-0.5423,negative,-0.024999999999999994,negative,NEGATIVE,0.9903607368469238
2025-11-02T22:57:00,PeaceNow,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. People need to read more before reacting.,71,72,trump threaten cut aid consider action allege killing christians nigerian government reject claim people need read react,-0.8957,negative,0.1,negative,NEGATIVE,0.9911252856254578
2025-11-02T13:59:00,NorthCentralVoice,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking.",399,93,people blame trump christians nigeria suffer speak,-0.7096,negative,0.0,negative,NEGATIVE,0.9970135688781738
2025-11-02T21:34:00,PastorK,Media repeating Trump's line without nuance is misleading and harmful. This is getting serious.,561,209,medium repeat trump line nuance misleading harmful get,-0.4019,negative,0.0,negative,NEGATIVE,0.99854975938797
2025-11-03T11:08:00,USConservative,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. Think about the real people affected.,181,91,trump threaten cut aid consider action allege killing christians nigerian government reject claim think real people affect,-0.8957,negative,0.15000000000000002,negative,NEGATIVE,0.9900661706924438
2025-11-04T05:48:00,AnalystEU,"We need real reforms, not loud threats from abroad. #Trump",183,45,need real reform loud threat abroad trump,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9870820045471191
2025-11-03T09:09:00,SaveTheChurch,This language sets a dangerous precedent for US–Africa relations. #PrayForNigeria,609,103,language set dangerous precedent africa relations prayfornigeria,-0.4767,negative,-0.6,negative,NEGATIVE,0.9556671380996704
2025-11-02T19:39:00,AfricaPolicyWatch,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. This is getting serious.,663,174,reduce nigeria complex crisis save christians trump statement reckless get,-0.5574,negative,-0.3,negative,NEGATIVE,0.9855412840843201
2025-11-03T17:28:00,FactCheckAfrica,Trump said 'guns blazing'? Abeg make una no use our country do action film. #NigeriaDecides,50,235,trump say gun blaze abeg una use country action film nigeriadecide,-0.34,negative,0.1,negative,NEGATIVE,0.9956550598144531
2025-11-03T06:46:00,USConservative,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #PrayForNigeria",309,214,trump oversimplifie security issue hollywood people live prayfornigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9905890226364136
2025-11-03T14:04:00,USVoter,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. This is getting serious.",373,67,ordinary nigerians suffer consequence rhetoric politician get,-0.5423,negative,-0.25,negative,NEGATIVE,0.9962912797927856
2025-11-03T14:38:00,FaithAndFacts,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. #PrayForNigeria,90,183,finally leader call killing christians nigeria strong word trump need prayfornigeria,-0.2732,negative,0.21666666666666667,negative,NEGATIVE,0.9376068115234375
2025-11-03T04:38:00,BreakingAfrica,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. #Trump,464,128,foreign president right threaten invasion nigeria sovereign state trump,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9620057344436646
2025-11-04T04:38:00,NaijaLaw,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. People need to read more before reacting.",153,168,reminder violence nigeria drive multiple factor attack christians people need read react,-0.802,negative,0.0,negative,NEGATIVE,0.9749252796173096
2025-11-04T03:09:00,GlobalObserver,"Before Trump reaches Nigeria, fuel go finish for plane. People need to read more before reacting.",517,300,trump reaches nigeria fuel finish plane people need read react,0.0516,positive,0.0,negative,NEGATIVE,0.7875447273254395
2025-11-03T04:00:00,NaijaBants,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking.",251,192,people blame trump christians nigeria suffer speak,-0.7096,negative,0.0,negative,NEGATIVE,0.9970135688781738
